time,file_name,url,base_url
00:00,Dark City 12.00 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/7/73/Dark_City_12.00_a.m._2.png/revision/latest?cb=20200803135237,https://static.wikia.nocookie.net/theclock/images/7/73/Dark_City_12.00_a.m._2.png/revision/latest
00:00,Dark City 12.00 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/d/d0/Dark_City_12.00_a.m._1.png/revision/latest?cb=20200803135233,https://static.wikia.nocookie.net/theclock/images/d/d0/Dark_City_12.00_a.m._1.png/revision/latest
00:00,"The Twilight Zone ""Shadow Play"" 12.00 a.m.png",https://static.wikia.nocookie.net/theclock/images/1/1f/The_Twilight_Zone_%22Shadow_Play%22_12.00_a.m.png/revision/latest?cb=20201001044509,https://static.wikia.nocookie.net/theclock/images/1/1f/The_Twilight_Zone_%22Shadow_Play%22_12.00_a.m.png/revision/latest
00:00,V for Vendetta 12.00 a.m.png,https://static.wikia.nocookie.net/theclock/images/7/79/V_for_Vendetta_12.00_a.m.png/revision/latest?cb=20200731030241,https://static.wikia.nocookie.net/theclock/images/7/79/V_for_Vendetta_12.00_a.m.png/revision/latest
00:00,The Stranger 12.00 a.m.png,https://static.wikia.nocookie.net/theclock/images/8/87/The_Stranger_12.00_a.m.png/revision/latest?cb=20200729095808,https://static.wikia.nocookie.net/theclock/images/8/87/The_Stranger_12.00_a.m.png/revision/latest
00:01,Poseidon 12.01 a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f3/Poseidon_12.01_a.m.png/revision/latest?cb=20200818170807,https://static.wikia.nocookie.net/theclock/images/f/f3/Poseidon_12.01_a.m.png/revision/latest
00:01,Gone with the Wind 12.01 a.m.png,https://static.wikia.nocookie.net/theclock/images/9/93/Gone_with_the_Wind_12.01_a.m.png/revision/latest?cb=20200808075743,https://static.wikia.nocookie.net/theclock/images/9/93/Gone_with_the_Wind_12.01_a.m.png/revision/latest
00:02,Since You Went Away 12.02 a.m.png,https://static.wikia.nocookie.net/theclock/images/b/bd/Since_You_Went_Away_12.02_a.m.png/revision/latest?cb=20210512001029,https://static.wikia.nocookie.net/theclock/images/b/bd/Since_You_Went_Away_12.02_a.m.png/revision/latest
00:02,Entrapment 12.02 a.m.png,https://static.wikia.nocookie.net/theclock/images/c/ce/Entrapment_12.02_a.m.png/revision/latest?cb=20200804033608,https://static.wikia.nocookie.net/theclock/images/c/ce/Entrapment_12.02_a.m.png/revision/latest
00:03,Since You Went Away 12.03 a.m. 3.png,https://static.wikia.nocookie.net/theclock/images/2/22/Since_You_Went_Away_12.03_a.m._3.png/revision/latest?cb=20210512001044,https://static.wikia.nocookie.net/theclock/images/2/22/Since_You_Went_Away_12.03_a.m._3.png/revision/latest
00:03,Since You Went Away 12.03 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/e/e2/Since_You_Went_Away_12.03_a.m._2.png/revision/latest?cb=20210512001039,https://static.wikia.nocookie.net/theclock/images/e/e2/Since_You_Went_Away_12.03_a.m._2.png/revision/latest
00:03,Since You Went Away 12.03 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/3/3a/Since_You_Went_Away_12.03_a.m._1.png/revision/latest?cb=20210512001034,https://static.wikia.nocookie.net/theclock/images/3/3a/Since_You_Went_Away_12.03_a.m._1.png/revision/latest
00:03,Shanghai Express 12.03 a.m.png,https://static.wikia.nocookie.net/theclock/images/3/39/Shanghai_Express_12.03_a.m.png/revision/latest?cb=20200802033558,https://static.wikia.nocookie.net/theclock/images/3/39/Shanghai_Express_12.03_a.m.png/revision/latest
00:04,Klute 12.04 a.m.png,https://static.wikia.nocookie.net/theclock/images/a/ae/Klute_12.04_a.m.png/revision/latest?cb=20210313071744,https://static.wikia.nocookie.net/theclock/images/a/ae/Klute_12.04_a.m.png/revision/latest
00:04,Julie &amp; Julia 12.04 a.m.png,https://static.wikia.nocookie.net/theclock/images/9/9f/Julie_%26_Julia_12.04_a.m.png/revision/latest?cb=20210611075111,https://static.wikia.nocookie.net/theclock/images/9/9f/Julie_%26_Julia_12.04_a.m.png/revision/latest
00:04,The Fog (1980) 12.04 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/6/6c/The_Fog_%281980%29_12.04_a.m._2.png/revision/latest?cb=20200731073410,https://static.wikia.nocookie.net/theclock/images/6/6c/The_Fog_%281980%29_12.04_a.m._2.png/revision/latest
00:04,The Fog (1980) 12.04 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/1/13/The_Fog_%281980%29_12.04_a.m._1.png/revision/latest?cb=20200731073020,https://static.wikia.nocookie.net/theclock/images/1/13/The_Fog_%281980%29_12.04_a.m._1.png/revision/latest
00:04,The Paper 12.04 a.m.png,https://static.wikia.nocookie.net/theclock/images/5/54/The_Paper_12.04_a.m.png/revision/latest?cb=20200728221252,https://static.wikia.nocookie.net/theclock/images/5/54/The_Paper_12.04_a.m.png/revision/latest
00:05,Anthony Zimmer 12.05 a.m.png,https://static.wikia.nocookie.net/theclock/images/8/85/Anthony_Zimmer_12.05_a.m.png/revision/latest?cb=20220101201114,https://static.wikia.nocookie.net/theclock/images/8/85/Anthony_Zimmer_12.05_a.m.png/revision/latest
00:05,Sherlock Holmes and the Secret Weapon 12.05 a.m.ogv,https://static.wikia.nocookie.net/theclock/images/8/85/Sherlock_Holmes_and_the_Secret_Weapon_12.05_a.m.ogv/revision/latest?cb=20200824195320,https://static.wikia.nocookie.net/theclock/images/8/85/Sherlock_Holmes_and_the_Secret_Weapon_12.05_a.m.ogv/revision/latest
00:05,Saw 12.05 a.m.png,https://static.wikia.nocookie.net/theclock/images/d/db/Saw_12.05_a.m.png/revision/latest?cb=20200730234046,https://static.wikia.nocookie.net/theclock/images/d/db/Saw_12.05_a.m.png/revision/latest
00:06,Love and Death 12.06 a.m.png,https://static.wikia.nocookie.net/theclock/images/0/02/Love_and_Death_12.06_a.m.png/revision/latest?cb=20210604043108,https://static.wikia.nocookie.net/theclock/images/0/02/Love_and_Death_12.06_a.m.png/revision/latest
00:07,The Clock (1945) 12.07 a.m.png,https://static.wikia.nocookie.net/theclock/images/d/da/The_Clock_%281945%29_12.07_a.m.png/revision/latest?cb=20221004015234,https://static.wikia.nocookie.net/theclock/images/d/da/The_Clock_%281945%29_12.07_a.m.png/revision/latest
00:07,"24 ""Day 1 12.00am-1.00am"" 12.07 a.m.png",https://static.wikia.nocookie.net/theclock/images/8/89/24_%22Day_1_12.00am-1.00am%22_12.07_a.m.png/revision/latest?cb=20200728062339,https://static.wikia.nocookie.net/theclock/images/8/89/24_%22Day_1_12.00am-1.00am%22_12.07_a.m.png/revision/latest
00:08,What Lies Beneath 12.08 a.m.png,https://static.wikia.nocookie.net/theclock/images/1/18/What_Lies_Beneath_12.08_a.m.png/revision/latest?cb=20201224040729,https://static.wikia.nocookie.net/theclock/images/1/18/What_Lies_Beneath_12.08_a.m.png/revision/latest
00:08,Sherlock Holmes Faces Death 12.08 a.m.png,https://static.wikia.nocookie.net/theclock/images/7/79/Sherlock_Holmes_Faces_Death_12.08_a.m.png/revision/latest?cb=20200824215708,https://static.wikia.nocookie.net/theclock/images/7/79/Sherlock_Holmes_Faces_Death_12.08_a.m.png/revision/latest
00:10,Camille 12.10 a.m.png,https://static.wikia.nocookie.net/theclock/images/5/54/Camille_12.10_a.m.png/revision/latest?cb=20210228071038,https://static.wikia.nocookie.net/theclock/images/5/54/Camille_12.10_a.m.png/revision/latest
00:10,One Night at McCool's 12.10 a.m.png,https://static.wikia.nocookie.net/theclock/images/e/ed/One_Night_at_McCool%27s_12.10_a.m.png/revision/latest?cb=20210223083022,https://static.wikia.nocookie.net/theclock/images/e/ed/One_Night_at_McCool%27s_12.10_a.m.png/revision/latest
00:10,Moonraker 12.10 a.m.png,https://static.wikia.nocookie.net/theclock/images/9/9c/Moonraker_12.10_a.m.png/revision/latest?cb=20200805135116,https://static.wikia.nocookie.net/theclock/images/9/9c/Moonraker_12.10_a.m.png/revision/latest
00:11,"The Twilight Zone ""Twenty Two"" 12.11 a.m. 2.png",https://static.wikia.nocookie.net/theclock/images/9/90/The_Twilight_Zone_%22Twenty_Two%22_12.11_a.m._2.png/revision/latest?cb=20201001042450,https://static.wikia.nocookie.net/theclock/images/9/90/The_Twilight_Zone_%22Twenty_Two%22_12.11_a.m._2.png/revision/latest
00:11,"The Twilight Zone ""Twenty Two"" 12.11 a.m. 1.png",https://static.wikia.nocookie.net/theclock/images/f/f4/The_Twilight_Zone_%22Twenty_Two%22_12.11_a.m._1.png/revision/latest?cb=20201001042445,https://static.wikia.nocookie.net/theclock/images/f/f4/The_Twilight_Zone_%22Twenty_Two%22_12.11_a.m._1.png/revision/latest
00:12,Shanghai Knights 12.12 a.m.png,https://static.wikia.nocookie.net/theclock/images/7/76/Shanghai_Knights_12.12_a.m.png/revision/latest?cb=20200818085904,https://static.wikia.nocookie.net/theclock/images/7/76/Shanghai_Knights_12.12_a.m.png/revision/latest
00:13,Raw Deal 12.13 a.m.png,https://static.wikia.nocookie.net/theclock/images/4/4f/Raw_Deal_12.13_a.m.png/revision/latest?cb=20210408164105,https://static.wikia.nocookie.net/theclock/images/4/4f/Raw_Deal_12.13_a.m.png/revision/latest
00:14,The Cincinnati Kid 12.14 a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f2/The_Cincinnati_Kid_12.14_a.m.png/revision/latest?cb=20200929161022,https://static.wikia.nocookie.net/theclock/images/f/f2/The_Cincinnati_Kid_12.14_a.m.png/revision/latest
00:14,"The X-Files ""Grotesque"" 12.14 a.m.png",https://static.wikia.nocookie.net/theclock/images/3/37/The_X-Files_%22Grotesque%22_12.14_a.m.png/revision/latest?cb=20200919152143,https://static.wikia.nocookie.net/theclock/images/3/37/The_X-Files_%22Grotesque%22_12.14_a.m.png/revision/latest
00:16,Klute 12.16 a.m.png,https://static.wikia.nocookie.net/theclock/images/4/4f/Klute_12.16_a.m.png/revision/latest?cb=20210313071750,https://static.wikia.nocookie.net/theclock/images/4/4f/Klute_12.16_a.m.png/revision/latest
00:16,Jumpin' Jack Flash 12.16 a.m.png,https://static.wikia.nocookie.net/theclock/images/6/61/Jumpin%27_Jack_Flash_12.16_a.m.png/revision/latest?cb=20200824044957,https://static.wikia.nocookie.net/theclock/images/6/61/Jumpin%27_Jack_Flash_12.16_a.m.png/revision/latest
00:17,Design for Today 12.17 a.m.png,https://static.wikia.nocookie.net/theclock/images/0/01/Design_for_Today_12.17_a.m.png/revision/latest?cb=20220114003743,https://static.wikia.nocookie.net/theclock/images/0/01/Design_for_Today_12.17_a.m.png/revision/latest
00:20,Goldfinger 12.20 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/3/32/Goldfinger_12.20_a.m._2.png/revision/latest?cb=20200805090251,https://static.wikia.nocookie.net/theclock/images/3/32/Goldfinger_12.20_a.m._2.png/revision/latest
00:20,Goldfinger 12.20 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/9/93/Goldfinger_12.20_a.m._1.png/revision/latest?cb=20200805090247,https://static.wikia.nocookie.net/theclock/images/9/93/Goldfinger_12.20_a.m._1.png/revision/latest
00:20,A Nightmare on Elm Street 12.20 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/5/5f/A_Nightmare_on_Elm_Street_12.20_a.m._2.png/revision/latest?cb=20200731113333,https://static.wikia.nocookie.net/theclock/images/5/5f/A_Nightmare_on_Elm_Street_12.20_a.m._2.png/revision/latest
00:20,A Nightmare on Elm Street 12.20 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/b/b2/A_Nightmare_on_Elm_Street_12.20_a.m._1.png/revision/latest?cb=20200731113221,https://static.wikia.nocookie.net/theclock/images/b/b2/A_Nightmare_on_Elm_Street_12.20_a.m._1.png/revision/latest
00:25,Raw Deal 12.25 a.m.png,https://static.wikia.nocookie.net/theclock/images/0/07/Raw_Deal_12.25_a.m.png/revision/latest?cb=20210408173806,https://static.wikia.nocookie.net/theclock/images/0/07/Raw_Deal_12.25_a.m.png/revision/latest
00:26,Frankie &amp; Johnny 12.26 a.m.png,https://static.wikia.nocookie.net/theclock/images/0/03/Frankie_%26_Johnny_12.26_a.m.png/revision/latest?cb=20211103224844,https://static.wikia.nocookie.net/theclock/images/0/03/Frankie_%26_Johnny_12.26_a.m.png/revision/latest
00:27,One Night at McCool's 12.27 a.m.png,https://static.wikia.nocookie.net/theclock/images/c/cd/One_Night_at_McCool%27s_12.27_a.m.png/revision/latest?cb=20210223083026,https://static.wikia.nocookie.net/theclock/images/c/cd/One_Night_at_McCool%27s_12.27_a.m.png/revision/latest
00:27,Repulsion 12.27 a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f5/Repulsion_12.27_a.m.png/revision/latest?cb=20200808093011,https://static.wikia.nocookie.net/theclock/images/f/f5/Repulsion_12.27_a.m.png/revision/latest
00:29,The Man Who Knew Too Much (1934) 12.29 a.m.png,https://static.wikia.nocookie.net/theclock/images/d/d6/The_Man_Who_Knew_Too_Much_%281934%29_12.29_a.m.png/revision/latest?cb=20220301212647,https://static.wikia.nocookie.net/theclock/images/d/d6/The_Man_Who_Knew_Too_Much_%281934%29_12.29_a.m.png/revision/latest
00:29,The Usual Suspects 12.29 a.m.png,https://static.wikia.nocookie.net/theclock/images/7/74/The_Usual_Suspects_12.29_a.m.png/revision/latest?cb=20200726071853,https://static.wikia.nocookie.net/theclock/images/7/74/The_Usual_Suspects_12.29_a.m.png/revision/latest
00:30,The United States of Leland 12.30 a.m.png,https://static.wikia.nocookie.net/theclock/images/0/07/The_United_States_of_Leland_12.30_a.m.png/revision/latest?cb=20200818190959,https://static.wikia.nocookie.net/theclock/images/0/07/The_United_States_of_Leland_12.30_a.m.png/revision/latest
00:30,The Pit and the Pendulum 12.30 a.m.png,https://static.wikia.nocookie.net/theclock/images/d/dc/The_Pit_and_the_Pendulum_12.30_a.m.png/revision/latest?cb=20200808114834,https://static.wikia.nocookie.net/theclock/images/d/dc/The_Pit_and_the_Pendulum_12.30_a.m.png/revision/latest
00:31,The Country Girl 12.31 a.m.png,https://static.wikia.nocookie.net/theclock/images/1/12/The_Country_Girl_12.31_a.m.png/revision/latest?cb=20201226111634,https://static.wikia.nocookie.net/theclock/images/1/12/The_Country_Girl_12.31_a.m.png/revision/latest
00:31,Barton Fink 12.31 a.m.png,https://static.wikia.nocookie.net/theclock/images/a/ad/Barton_Fink_12.31_a.m.png/revision/latest?cb=20210407024703,https://static.wikia.nocookie.net/theclock/images/a/ad/Barton_Fink_12.31_a.m.png/revision/latest
00:32,Control 12.32 a.m.png,https://static.wikia.nocookie.net/theclock/images/c/c9/Control_12.32_a.m.png/revision/latest?cb=20210109100018,https://static.wikia.nocookie.net/theclock/images/c/c9/Control_12.32_a.m.png/revision/latest
00:32,In the Line of Fire 12.32 a.m.png,https://static.wikia.nocookie.net/theclock/images/d/d7/In_the_Line_of_Fire_12.32_a.m.png/revision/latest?cb=20210103210140,https://static.wikia.nocookie.net/theclock/images/d/d7/In_the_Line_of_Fire_12.32_a.m.png/revision/latest
00:34,"Planes, Trains and Automobiles 12.34 a.m.png",https://static.wikia.nocookie.net/theclock/images/6/65/Planes%2C_Trains_and_Automobiles_12.34_a.m.png/revision/latest?cb=20210312051746,https://static.wikia.nocookie.net/theclock/images/6/65/Planes%2C_Trains_and_Automobiles_12.34_a.m.png/revision/latest
00:35,"Planes, Trains and Automobiles 12.35 a.m.png",https://static.wikia.nocookie.net/theclock/images/8/85/Planes%2C_Trains_and_Automobiles_12.35_a.m.png/revision/latest?cb=20210312051750,https://static.wikia.nocookie.net/theclock/images/8/85/Planes%2C_Trains_and_Automobiles_12.35_a.m.png/revision/latest
00:35,Out of Time 12.35 a.m.png,https://static.wikia.nocookie.net/theclock/images/d/dd/Out_of_Time_12.35_a.m.png/revision/latest?cb=20201230140008,https://static.wikia.nocookie.net/theclock/images/d/dd/Out_of_Time_12.35_a.m.png/revision/latest
00:36,Once Upon a Time in America 12.36 a.m.png,https://static.wikia.nocookie.net/theclock/images/c/c3/Once_Upon_a_Time_in_America_12.36_a.m.png/revision/latest?cb=20211121000309,https://static.wikia.nocookie.net/theclock/images/c/c3/Once_Upon_a_Time_in_America_12.36_a.m.png/revision/latest
00:37,Lolita (1962) 12.37 a.m.png,https://static.wikia.nocookie.net/theclock/images/1/14/Lolita_%281962%29_12.37_a.m.png/revision/latest?cb=20210613032239,https://static.wikia.nocookie.net/theclock/images/1/14/Lolita_%281962%29_12.37_a.m.png/revision/latest
00:37,Shanghai Express 12.37 a.m.png,https://static.wikia.nocookie.net/theclock/images/3/35/Shanghai_Express_12.37_a.m.png/revision/latest?cb=20200802033632,https://static.wikia.nocookie.net/theclock/images/3/35/Shanghai_Express_12.37_a.m.png/revision/latest
00:38,My Life Without Me 12.38 a.m.png,https://static.wikia.nocookie.net/theclock/images/3/3e/My_Life_Without_Me_12.38_a.m.png/revision/latest?cb=20210326004415,https://static.wikia.nocookie.net/theclock/images/3/3e/My_Life_Without_Me_12.38_a.m.png/revision/latest
00:40,You Can Count on Me 12.40 a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a2/You_Can_Count_on_Me_12.40_a.m.png/revision/latest?cb=20200822200113,https://static.wikia.nocookie.net/theclock/images/a/a2/You_Can_Count_on_Me_12.40_a.m.png/revision/latest
00:41,"ER ""The Peace of Wild Things"" 12.41 a.m.png",https://static.wikia.nocookie.net/theclock/images/e/e2/ER_%22The_Peace_of_Wild_Things%22_12.41_a.m.png/revision/latest?cb=20200806125952,https://static.wikia.nocookie.net/theclock/images/e/e2/ER_%22The_Peace_of_Wild_Things%22_12.41_a.m.png/revision/latest
00:42,Any Number Can Win 12.42 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/9/9b/Any_Number_Can_Win_12.42_a.m._2.png/revision/latest?cb=20200821131633,https://static.wikia.nocookie.net/theclock/images/9/9b/Any_Number_Can_Win_12.42_a.m._2.png/revision/latest
00:42,Any Number Can Win 12.42 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/b/b2/Any_Number_Can_Win_12.42_a.m._1.png/revision/latest?cb=20200821131536,https://static.wikia.nocookie.net/theclock/images/b/b2/Any_Number_Can_Win_12.42_a.m._1.png/revision/latest
00:44,A Nightmare on Elm Street 12.44 a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b3/A_Nightmare_on_Elm_Street_12.44_a.m.png/revision/latest?cb=20200731113345,https://static.wikia.nocookie.net/theclock/images/b/b3/A_Nightmare_on_Elm_Street_12.44_a.m.png/revision/latest
00:46,Unbreakable 12.46 a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b5/Unbreakable_12.46_a.m.png/revision/latest?cb=20210310072244,https://static.wikia.nocookie.net/theclock/images/b/b5/Unbreakable_12.46_a.m.png/revision/latest
00:47,52 Pick-Up 12.47 a.m.png,https://static.wikia.nocookie.net/theclock/images/7/7a/52_Pick-Up_12.47_a.m.png/revision/latest?cb=20210116211546,https://static.wikia.nocookie.net/theclock/images/7/7a/52_Pick-Up_12.47_a.m.png/revision/latest
00:47,The Exorcism of Emily Rose 12.47 a.m.png,https://static.wikia.nocookie.net/theclock/images/c/cb/The_Exorcism_of_Emily_Rose_12.47_a.m.png/revision/latest?cb=20200820000214,https://static.wikia.nocookie.net/theclock/images/c/cb/The_Exorcism_of_Emily_Rose_12.47_a.m.png/revision/latest
00:49,The Fog (2005) 12.49 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/9/9d/The_Fog_%282005%29_12.49_a.m._1.png/revision/latest?cb=20220318051106,https://static.wikia.nocookie.net/theclock/images/9/9d/The_Fog_%282005%29_12.49_a.m._1.png/revision/latest
00:49,The Fog (2005) 12.49 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/e/e5/The_Fog_%282005%29_12.49_a.m._2.png/revision/latest?cb=20220318050534,https://static.wikia.nocookie.net/theclock/images/e/e5/The_Fog_%282005%29_12.49_a.m._2.png/revision/latest
00:50,Scenes from a Marriage 12.50 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/7/72/Scenes_from_a_Marriage_12.50_a.m._2.png/revision/latest?cb=20210302100705,https://static.wikia.nocookie.net/theclock/images/7/72/Scenes_from_a_Marriage_12.50_a.m._2.png/revision/latest
00:50,Scenes from a Marriage 12.50 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/6/63/Scenes_from_a_Marriage_12.50_a.m._1.png/revision/latest?cb=20210302100658,https://static.wikia.nocookie.net/theclock/images/6/63/Scenes_from_a_Marriage_12.50_a.m._1.png/revision/latest
00:50,Fracture 12.50 a.m. 2.png,https://static.wikia.nocookie.net/theclock/images/e/e1/Fracture_12.50_a.m._2.png/revision/latest?cb=20200817190957,https://static.wikia.nocookie.net/theclock/images/e/e1/Fracture_12.50_a.m._2.png/revision/latest
00:50,Fracture 12.50 a.m. 1.png,https://static.wikia.nocookie.net/theclock/images/8/85/Fracture_12.50_a.m._1.png/revision/latest?cb=20200817190951,https://static.wikia.nocookie.net/theclock/images/8/85/Fracture_12.50_a.m._1.png/revision/latest
00:50,Little Voice 12.50 a.m.png,https://static.wikia.nocookie.net/theclock/images/0/02/Little_Voice_12.50_a.m.png/revision/latest?cb=20201221222515,https://static.wikia.nocookie.net/theclock/images/0/02/Little_Voice_12.50_a.m.png/revision/latest
00:51,The Great Escape 12.51 a.m.png,https://static.wikia.nocookie.net/theclock/images/5/50/The_Great_Escape_12.51_a.m.png/revision/latest?cb=20201225091646,https://static.wikia.nocookie.net/theclock/images/5/50/The_Great_Escape_12.51_a.m.png/revision/latest
00:51,The Adventures of Baron Munchausen 12.51 a.m.png,https://static.wikia.nocookie.net/theclock/images/e/e2/The_Adventures_of_Baron_Munchausen_12.51_a.m.png/revision/latest?cb=20220801053102,https://static.wikia.nocookie.net/theclock/images/e/e2/The_Adventures_of_Baron_Munchausen_12.51_a.m.png/revision/latest
00:52,Overheard 12.52 a.m.png,https://static.wikia.nocookie.net/theclock/images/6/62/Overheard_12.52_a.m.png/revision/latest?cb=20210103113121,https://static.wikia.nocookie.net/theclock/images/6/62/Overheard_12.52_a.m.png/revision/latest
00:53,The Remains of the Day 12.53 a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a7/The_Remains_of_the_Day_12.53_a.m.png/revision/latest?cb=20201225040028,https://static.wikia.nocookie.net/theclock/images/a/a7/The_Remains_of_the_Day_12.53_a.m.png/revision/latest
00:53,"Columbo ""The Greenhouse Jungle"" 12.53 a.m.png",https://static.wikia.nocookie.net/theclock/images/1/1d/Columbo_%22The_Greenhouse_Jungle%22_12.53_a.m.png/revision/latest?cb=20210321174214,https://static.wikia.nocookie.net/theclock/images/1/1d/Columbo_%22The_Greenhouse_Jungle%22_12.53_a.m.png/revision/latest
